"162","Lehigh","32","17-15","2268","70.9","2210","69.1","1.8"
"163","LSU","33","19-14","2602","78.8","2543","77.1","1.8"
"164","Texas St.","31","15-16","2046","66.0","1993","64.3","1.7"
"165","Ga. Southern","31","14-17","2353","75.9","2307","74.4","1.5"
"166","Eastern Ky.","31","15-16","2497","80.5","2453","79.1","1.4"
"167","Kent St.","32","19-13","2361","73.8","2317","72.4","1.4"
"168","Long Beach St.","35","20-15","2613","74.7","2568","73.4","1.3"
"169","New Hampshire","31","19-12","2203","71.1","2164","69.8","1.3"
"170","Temple","32","21-11","2197","68.7","2158","67.4","1.2"
"171","Marshall","33","17-16","2838","86.0","2801","84.9","1.1"
"","Northeastern","33","18-15","2376","72.0","2339","70.9","1.1"
"173","FIU","32","13-19","2277","71.2","2242","70.1","1.1"
"","Georgia","32","19-13","2243","70.1","2208","69.0","1.1"
"","Illinois St.","32","18-14","2149","67.2","2114","66.1","1.1"
"176","Western Ky.","34","18-16","2620","77.1","2586","76.1","1.0"
"177","Davidson","33","20-13","2608","79.0","2576","78.1","1.0"
"","Norfolk St.","33","17-16","2440","73.9","2408","73.0","1.0"
"179","NJIT","31","17-14","2339","75.5","2310","74.5","0.9"
"","Hampton","31","21-10","2318","74.8","2289","73.8","0.9"
"181","Duquesne","32","16-16","2512","78.5","2483","77.6","0.9"
"182","Detroit Mercy","31","16-15","2595","83.7","2567","82.8","0.9"
